comic_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
3885,0.0641120921,0.02175818028,0.04762052022,0.02301136642,0.09796680586,0,0.04214834294,0.06848313706,0.1176241339,0.2672421967,0.06398424066,0.1706246418,0.02469051588,0.04742937094,0.1003754465,0.1068534868,0.02124310361,0.255426589,0.06766559315,0.1011938673,0.09776915821,0.04493027404,0.02141340087,0.02347762818,0.04248620721,0.1127759886,0,0.1064277454,0.2516082365,0.1689302218,0.1292521982,0.02124310361,0.2318158862,0.08790626973,0.1900464995,0.130028731,0.1264450288,0.08514219633,0.3167441658,0.2374359405,0,0.1985810393,0.09372214014,0.02246513702,0.2001748936,0.06726075176,0.1057923413,0,0,0.04369052752,0.04377788163,0.1103227996,0.1927206078,0.04386541716,0.06592970229,0.1292521982,0.1696059476,0.255426589,0.04484050117,0.1532225857,0.04223255544,0.06793693483,0.06606155326,0.02180167704
3886,0,0.1207092227,0.1320936748,0,0.1746953355,0,0.05010621605,0.09045909497,0.01864430835,0.03850899513,0.03380660847,0.1859363466,0.05870448216,0.05638433547,0,0.1354966394,0.1346876566,0.1518263704,0.07150336366,0.1403498927,0.01937143204,0.05341339329,0.1187964684,0.03721380337,0.1851955279,0.1072550455,0,0.3036527408,0.03625617688,0.2677670848,0.2390201782,0.1683595708,0.3006372963,0.2090070563,0.1840898708,0.1374035342,0.05010621605,0.2193047572,0.1171480996,0.1197489339,0,0.1398959364,0.09284789301,0,0.03525469284,0.071075561,0.1676888039,0.06911458996,0,0.0346263832,0.1214346512,0.03497398409,0.08485462026,0.06952997962,0,0.05121860962,0.2016286208,0.2024351605,0.01776889025,0.1561302658,0.1004126568,0.03589504748,0.01745208697,0.01727864749
3887,0.1345740699,0.1027605753,0.03748407872,0.03622639427,0.1927843,0,0.1990602115,0,0.092586815,0.1147403853,0.05036463908,0.1343057042,0.01943492504,0.09333404307,0.07900966053,0.1850393462,0.1839345687,0.2178115551,0.0532623837,0.09956734174,0.09619767921,0.08841618702,0.03371074487,0.03696042204,0.1003279465,0.1065247674,0,0.2010568201,0.05401397376,0.1495934508,0.05086987238,0.08360662212,0.2488252644,0.1210906487,0.2659439124,0.01705849764,0.06635340383,0.1172831451,0.3324298906,0.2548576874,0,0,0,0.05304971221,0.1225512775,0,0.1998564534,0.08580500323,0,0.05158592866,0.0516890687,0.1563113396,0.1348429795,0.1035848459,0.0172986641,0.06782649651,0.1835677909,0.1340378801,0.01764790544,0.2067562748,0.1163504617,0.1069519359,0,0
3888,0.03842122427,0.07823571781,0.07134530427,0.08274178938,0.05870974563,0,0.1894405818,0.04104071294,0.05639202318,0.05823761614,0.0766892104,0.1533784208,0,0.09948249284,0,0.2049131961,0.06365305055,0.2551209384,0,0.1516091639,0.05859129895,0.06731476383,0.07699599719,0.05627888206,0.06365305055,0.05406769809,0,0.2296088446,0.04112298901,0.1645098733,0.07745851887,0.08911427078,0.1894405818,0.07902097077,0.5314934367,0.03896194051,0.1010349769,0.2040967507,0.1771644789,0.1552266445,0,0.02644578823,0.04212449533,0.02692590553,0.09330316742,0,0.1521586761,0.05226141251,0,0.01309147386,0.02623529748,0.1322289411,0.08982866339,0.1840142916,0.02634032359,0.05163901258,0.1143470199,0.2296088446,0.02687210627,0.1311764874,0.07592763382,0.1221401513,0.02639300087,0
3889,0.06849938544,0.0774904249,0.05087926883,0.04097678526,0.0261677079,0,0.1275924281,0.01625989956,0.008378222811,0,0.04557518995,0.1671090298,0.01758675167,0.008445839817,0.09830727439,0.1217766852,0.09835281419,0.144033638,0.03213158145,0,0.04352485774,0.01600164159,0.03813125708,0.008361413315,0.05295920764,0.08032895363,0,0.2046793803,0,0.2406538505,0.04603237785,0.1437464207,0.1801304867,0.1017486566,0.3985829399,0.03859077937,0.06754893251,0.09854933123,0.03008173132,0.03843697922,0.2203446292,0.1257305235,0.1168249793,0.3360344735,0,0.1277573563,0.1883864683,0.1941133398,0.01873204763,0.06224045389,0.03897806026,0.196453943,0.1220200227,0.02343359902,0.07044137761,0.09973681867,0.08305566259,0.2274215336,0.06387867816,0.2416639736,0.1428882238,0.1532370442,0.05489730661,0.05435173516
3890,0.1305127352,0,0.09088210013,0.1053993345,0.0934831142,0,0.09652636902,0.05227907037,0.01795852421,0.05563880744,0.1302524685,0.260504937,0.01884839499,0.1086207581,0.1532504279,0.09788455139,0.2108169519,0.2437363633,0.05165496877,0.2124374588,0,0.1028974311,0.04904007347,0.05376748036,0.1135168202,0.06887329169,0,0.1299927271,0.05238387646,0.2579179439,0.1151142101,0.1946002633,0.1447895535,0.234872465,0.2901576869,0.06617474483,0.1447895535,0.09749454533,0.2095583294,0.2636440449,0.04106987373,0.08421888443,0,0.05144871553,0,0.06846122468,0.1453687125,0.04992928728,0.02007585251,0.03335273851,0.03341942342,0.1179064382,0.03269338231,0.1004587405,0.1509894418,0.08222443579,0.1942122174,0.08124545444,0.05134591851,0.116967982,0.09671922896,0.1037242144,0.01681015571,0.01664309576
3891,0.05763581758,0.08802126258,0.09632281423,0.06206062885,0.1155927963,0,0.1847173265,0.2308699575,0.03172270427,0.03276092203,0.0719011013,0.02876044052,0.04994191503,0.1119255357,0.08459628187,0.05763581758,0.2291668116,0.1578669853,0.1368683149,0,0.0659197647,0.04544060438,0.02887549351,0.079147645,0.2578126631,0.09124554329,0,0.24397625,0.03084437232,0.1281367331,0.08714685337,0.08593755436,0.2699714772,0.1333570998,0.1850863922,0.1315056329,0.02841805023,0.08610926469,0.3416979549,0.2037490448,0.1088213689,0.08926070093,0.0631911079,0.1514686813,0.05998475105,0.09069962371,0.1854561968,0.1175963011,0.07092568685,0.08837355296,0.1180669941,0.1636446184,0.1443774676,0.04436365256,0.04445236659,0.07262237781,0.1143549189,0.05740617646,0.0302332079,0.1180669941,0.1138993183,0,0.08908253127,0.1175963011
3892,0.123142205,0.175524942,0.1097595602,0.05303842645,0.05645042032,0,0.1457202766,0.1052302519,0,0.08399468966,0.04915865461,0.1474759638,0.1707259908,0.1093189842,0.2024341442,0.172399087,0.1224069844,0.2207728146,0,0.05830991726,0.05633653182,0.07766915025,0.02467765421,0.0541131036,0.195851175,0.05198701255,0.04383654627,0.1471818764,0.1581618172,0.1703466638,0.1986071603,0.1713697781,0.2428671277,0.02532666974,0.2676876145,0.1248752312,0.1457202766,0.1471818764,0.2676876145,0.124377552,0.06200081306,0.1017123031,0.02700227979,0.1294485837,0.102528668,0.02583798784,0.1219192987,0.0251251191,0.03030735343,0.05035070033,0.1009027414,0.05085615157,0.1727435795,0.1011045002,0,0.1241294752,0.09773031739,0.2453031273,0.02583798784,0.05045137068,0.04867047537,0.05219548251,0.07613195951,0.0502502382
3893,0.05519870344,0.01404988476,0.07687485954,0.1040137224,0.0316299965,0.01992286094,0.1224738048,0.07370256236,0.04557197813,0.1411903609,0.04131647022,0.1928101943,0,0.04593976982,0.08101915217,0.0689983793,0.123455564,0.1099575453,0.2039035867,0.01633594992,0.03156618311,0.01450638712,0.3318540178,0.06064072748,0.1371728489,0.04369362573,0.4912451661,0.0962128521,0.08862038045,0.1772600668,0.05564124898,0.1508901338,0.1769066069,0.15609994,0.1908954565,0.08396330312,0.1496902059,0.1237022384,0.1499892873,0.181195462,0.03473996277,0.0427431688,0.01512977247,0.1015447098,0.01436207823,0.01447740266,0.06831316704,0.05631188747,0.1358532287,0.1692734048,0.09894024423,0.02849544586,0.06913625372,0.02832516543,0.1419090364,0.111282498,0.09582952199,0.1099575453,0.04343220797,0.09894024423,0.1363538975,0.02924589259,0.02843856726,0.01407797187
3894,0.05427350117,0.05525756144,0.07558633661,0.04383013576,0.04664975475,0,0.1204209841,0.08696065353,0.01493604411,0.07712434795,0.06770658714,0.09478922199,0.06270458654,0,0.07966116549,0.1356837529,0.2023104795,0.08108588502,0.2577675814,0.03212427619,0.0310370927,0,0.06797743992,0.01490607745,0.1213862877,0.05728168476,0.4105595678,0.2027147125,0.1452249788,0.160882114,0.06838578634,0.1078989224,0.1873215308,0.1255774103,0.2011026425,0.1100746248,0.1471812027,0.1081145134,0.2145094853,0.1781583897,0,0.1540980376,0.0297523555,0.1711588938,0.0847281064,0.05693897001,0.0537345194,0.138420067,0.1335761514,0.1525664816,0,0.09806238757,0.0815729279,0.04177559806,0.1116243647,0.06838578634,0.2288280002,0.08108588502,0.05693897001,0.1528715205,0.08044105701,0.1006449265,0.1398094989,0.05536802678
